iter	MAE
1666	21.06883864
1667	21.06878157
1668	21.06869226
1669	21.06863551
1670	21.06854394
1671	21.06847374
1672	21.06840656
1673	21.06832276
1674	21.06826504
1675	21.06820053
1676	21.06812474
1677	21.06805992
1678	21.0679907
1679	21.0679279
1680	21.06784614
1681	21.06777897
1682	21.06771553
1683	21.0676477
1684	21.06758624
1685	21.0675247
1686	21.06746043
1687	21.06739768
1688	21.06733349
1689	21.06725505
1690	21.06716829
1691	21.06706013
1692	21.06698325
1693	21.06692021
1694	21.0668602
1695	21.06679424
1696	21.06672874
1697	21.0666552
1698	21.06658994
1699	21.06651796
1700	21.06646999
1701	21.0664301
1702	21.06636958
1703	21.06630748
1704	21.06624555
1705	21.06619468
1706	21.06611795
1707	21.06603227
1708	21.06595732
1709	21.06589968
1710	21.06583396
1711	21.06577621
1712	21.0657126
1713	21.06564347
1714	21.06558799
1715	21.0655151
1716	21.06544242
1717	21.06536645
1718	21.0652956
1719	21.06522512
1720	21.06515556
1721	21.06509302
1722	21.06502267
1723	21.06493912
1724	21.06487446
1725	21.0648168
1726	21.06475646
1727	21.06469537
1728	21.06462232
1729	21.06454358
1730	21.064435
1731	21.06436793
1732	21.06430764
1733	21.06422775
1734	21.06415977
1735	21.06410296
1736	21.06402284
1737	21.06394556
1738	21.06387323
1739	21.06378807
1740	21.06371747
1741	21.06365345
1742	21.06358522
1743	21.06350554
1744	21.06345207
1745	21.06339682
1746	21.06333659
1747	21.06326518
1748	21.0631807
1749	21.06313304
1750	21.06307107
1751	21.06301559
1752	21.06296358
1753	21.06288355
1754	21.06282067
1755	21.06275472
1756	21.06269765
1757	21.0626147
1758	21.06252817
1759	21.06246724
1760	21.06240554
1761	21.06236571
1762	21.06228237
1763	21.06222232
1764	21.06215375
1765	21.06207511
1766	21.06203219
1767	21.06196316
1768	21.06189072
1769	21.06180732
1770	21.06173883
1771	21.06166608
1772	21.06160132
1773	21.06151992
1774	21.06145073
1775	21.06137792
1776	21.0613193
1777	21.06126599
1778	21.06121104
1779	21.06115134
1780	21.0611001
1781	21.06104252
1782	21.06097679
1783	21.06090947
1784	21.06082832
1785	21.06075215
1786	21.06069011
1787	21.0606222
1788	21.06056777
1789	21.06051772
1790	21.06045211
1791	21.06038573
1792	21.0603287
1793	21.06024927
1794	21.06019667
1795	21.06012192
1796	21.06005049
1797	21.05998971
1798	21.05992969
1799	21.05987185
1800	21.05980737
1801	21.05973622
1802	21.05968453
1803	21.05963347
1804	21.05956689
1805	21.05950891
1806	21.05943183
1807	21.05936914
1808	21.05930233
1809	21.05923754
1810	21.0591529
1811	21.05909273
1812	21.05904363
1813	21.05897
1814	21.05889024
1815	21.05881829
1816	21.0587435
1817	21.05867609
1818	21.0586063
1819	21.05852647
1820	21.05845548
1821	21.05837516
1822	21.05830795
1823	21.05822619
1824	21.05816266
1825	21.05810809
1826	21.0580235
1827	21.05796337
1828	21.057898
1829	21.05782832
1830	21.05775121
1831	21.05767549
1832	21.05760624
1833	21.05755611
1834	21.05748895
1835	21.05742709
1836	21.057358
1837	21.05728038
1838	21.05721563
1839	21.05714609
1840	21.05707603
1841	21.05701243
1842	21.05695308
1843	21.05686618
1844	21.05681726
1845	21.05674515
1846	21.05667312
1847	21.05659755
1848	21.0565276
1849	21.05647003
1850	21.05640322
1851	21.05634182
1852	21.05627601
1853	21.05621501
1854	21.05613608
1855	21.05607775
1856	21.05601528
1857	21.05594963
1858	21.05588711
1859	21.05581554
1860	21.05575807
1861	21.05569264
1862	21.05563629
1863	21.05556539
1864	21.05548988
1865	21.05541095
1866	21.05533934
1867	21.05526879
1868	21.05518601
1869	21.0551191
1870	21.05506239
1871	21.05500231
1872	21.05495554
1873	21.05489911
1874	21.05483009
1875	21.05476387
1876	21.0547027
1877	21.05463725
1878	21.0545687
1879	21.05450227
1880	21.05441435
1881	21.05433232
1882	21.05426707
1883	21.05420273
1884	21.05412835
1885	21.05405981
1886	21.05399594
1887	21.05389488
1888	21.05382473
1889	21.05376111
1890	21.05370953
1891	21.05364034
1892	21.05358303
1893	21.05351534
1894	21.05347047
1895	21.05340271
1896	21.05334315
1897	21.05327782
1898	21.05321626
1899	21.05314212
1900	21.05306181
1901	21.05299869
1902	21.05293316
1903	21.05285121
1904	21.05277953
1905	21.05269056
1906	21.05262567
1907	21.05256314
1908	21.05250373
1909	21.05243948
1910	21.05236922
1911	21.05228452
1912	21.05223172
1913	21.0521684
1914	21.05212302
1915	21.05205513
1916	21.05198477
1917	21.05189869
1918	21.05184335
1919	21.05178211
1920	21.05171079
1921	21.05164399
1922	21.05158178
1923	21.05150596
1924	21.05144204
1925	21.05135831
1926	21.05127966
1927	21.0512307
1928	21.05116923
1929	21.05112398
1930	21.05106468
1931	21.05100473
1932	21.05092966
1933	21.05085182
1934	21.0507918
1935	21.05073441
1936	21.05065711
1937	21.05057762
1938	21.05049558
1939	21.05042238
1940	21.05036182
1941	21.05028622
1942	21.05021798
1943	21.05013869
1944	21.05005285
1945	21.04998307
1946	21.04991776
1947	21.04984431
1948	21.0497632
1949	21.04968879
1950	21.04962339
1951	21.04955636
1952	21.04947411
1953	21.04942173
1954	21.04935926
1955	21.04928916
1956	21.0492289
1957	21.04914986
1958	21.04908112
1959	21.04900037
1960	21.04893937
1961	21.04886768
1962	21.04880056
1963	21.04871468
1964	21.04863739
1965	21.04855984
1966	21.04850893
1967	21.04843133
1968	21.04835351
1969	21.04827383
1970	21.04820752
1971	21.04814007
1972	21.04807627
1973	21.04802035
1974	21.04794539
1975	21.0478555
1976	21.04779014
1977	21.04771741
1978	21.04763591
1979	21.04755874
1980	21.04747131
1981	21.04741095
1982	21.04735392
1983	21.04729764
1984	21.04723474
1985	21.04717409
1986	21.04712481
1987	21.04706089
1988	21.04700208
1989	21.04692649
1990	21.04687683
1991	21.04682444
1992	21.0467623
1993	21.04668819
1994	21.04662532
1995	21.04655757
1996	21.04650068
1997	21.04644426
1998	21.04638093
1999	21.0463143
2000	21.04626337
2001	21.04621216
2002	21.04613038
2003	21.04608102
2004	21.04601494
2005	21.04594491
2006	21.04587667
2007	21.04583229
2008	21.04577153
2009	21.04569474
2010	21.0456398
2011	21.04558144
2012	21.04549536
2013	21.04542157
2014	21.0453389
2015	21.04530059
2016	21.0452179
2017	21.04515512
2018	21.04510294
2019	21.04503379
2020	21.04498002
2021	21.04490839
2022	21.04484384
2023	21.04477205
2024	21.04468472
2025	21.04460768
2026	21.04454307
2027	21.04446507
2028	21.04439475
2029	21.04432634
2030	21.04425225
2031	21.04418167
2032	21.04413147
2033	21.04406413
2034	21.04396825
2035	21.04391124
2036	21.0438609
2037	21.04379266
2038	21.04372907
2039	21.04366865
2040	21.04359336
2041	21.04354279
2042	21.04347121
2043	21.04339596
2044	21.04333558
2045	21.04326766
2046	21.04321033
2047	21.04315653
2048	21.04309881
2049	21.04301864
2050	21.04293586
2051	21.04286673
2052	21.04279236
2053	21.04272948
2054	21.04267146
2055	21.04260306
2056	21.04253935
2057	21.04248135
2058	21.04241678
2059	21.04233712
2060	21.04226969
2061	21.04219981
2062	21.04213077
2063	21.04205197
2064	21.04198294
2065	21.04191474
2066	21.04184445
2067	21.04176725
2068	21.0416954
2069	21.04162268
2070	21.04156943
2071	21.04151418
2072	21.04144224
2073	21.04135827
2074	21.04126942
2075	21.04121281
2076	21.04113414
2077	21.0410736
2078	21.04100871
2079	21.04094753
2080	21.04088676
2081	21.04082804
2082	21.04076867
2083	21.04070799
2084	21.04064729
2085	21.04059073
2086	21.0405304
2087	21.04046358
2088	21.04040019
2089	21.0403306
2090	21.04027753
2091	21.04021106
2092	21.04013968
2093	21.04009543
2094	21.04005063
2095	21.03999872
2096	21.03994945
2097	21.03988685
2098	21.03981391
2099	21.0397488
2100	21.03970204
2101	21.03964401
2102	21.0395853
2103	21.03950992
2104	21.03946525
2105	21.03939703
2106	21.03932641
2107	21.03926555
2108	21.03920987
2109	21.03914536
2110	21.03908047
2111	21.03901912
2112	21.03894602
2113	21.03885196
2114	21.03877662
2115	21.03869992
2116	21.03865095
2117	21.03857696
2118	21.03851019
2119	21.03843229
2120	21.03837665
2121	21.0383086
2122	21.038261
2123	21.03819045
2124	21.03811627
2125	21.038043
2126	21.03798976
2127	21.03793803
2128	21.03787314
2129	21.03780402
2130	21.03771251
2131	21.03765295
2132	21.03759409
2133	21.03749728
2134	21.03743689
2135	21.03737549
2136	21.0373018
2137	21.0372333
2138	21.03715929
2139	21.03710451
2140	21.03705231
2141	21.03698951
2142	21.03690189
2143	21.0368311
2144	21.03678124
2145	21.03670235
2146	21.03665096
2147	21.03660001
2148	21.03655342
2149	21.03649257
2150	21.03643433
2151	21.03638492
2152	21.03633288
2153	21.03626487
2154	21.03619892
2155	21.03614083
2156	21.03604598
2157	21.03598883
2158	21.03590761
2159	21.03584678
2160	21.03578205
2161	21.03572411
2162	21.03565433
2163	21.03559546
2164	21.0355381
2165	21.03547896
2166	21.03541804
2167	21.03534658
2168	21.03526389
2169	21.03519234
2170	21.03513178
2171	21.03506016
2172	21.03499327
2173	21.0349152
2174	21.03484306
2175	21.03477639
2176	21.03471428
2177	21.03467573
2178	21.03461717
2179	21.03454855
2180	21.03447166
2181	21.03441563
2182	21.03433936
2183	21.03427845
2184	21.03421435
2185	21.03414748
2186	21.03409291
2187	21.03403863
2188	21.03397386
2189	21.03391216
2190	21.03385165
2191	21.03378443
2192	21.03371504
2193	21.03364501
2194	21.03359105
2195	21.03353957
2196	21.0334764
2197	21.03342397
2198	21.03335114
2199	21.03329219
2200	21.03323252
2201	21.0331646
2202	21.03310961
2203	21.03306258
2204	21.03301097
2205	21.0329459
2206	21.0328853
2207	21.03282709
2208	21.03275986
2209	21.0326896
2210	21.0326337
2211	21.03256895
2212	21.03250783
2213	21.03245169
2214	21.03239825
2215	21.03234762
2216	21.03228206
2217	21.03220968
2218	21.03215645
2219	21.03209822
2220	21.03203104
2221	21.0319673
2222	21.03191048
2223	21.03184306
2224	21.03178191
2225	21.03171742
2226	21.0316455
2227	21.03156757
2228	21.03148857
2229	21.03140562
2230	21.03133847
2231	21.03127289
2232	21.03122514
2233	21.03116962
2234	21.03109432
2235	21.03103587
2236	21.03095746
2237	21.0308768
2238	21.03080084
2239	21.03074031
2240	21.03066554
2241	21.03060019
2242	21.0305401
2243	21.03045138
2244	21.03039914
2245	21.0303114
2246	21.03025393
2247	21.03018219
2248	21.03010752
2249	21.03003979
2250	21.02997866
2251	21.02991678
2252	21.02986011
2253	21.02978972
2254	21.02974702
2255	21.02969051
2256	21.02962538
2257	21.02957097
2258	21.02951586
2259	21.0294504
2260	21.02938275
2261	21.02931721
2262	21.02927103
2263	21.02921296
2264	21.02914964
2265	21.02908092
2266	21.02901892
2267	21.02895234
2268	21.02887715
2269	21.02879616
2270	21.0287463
2271	21.0286689
2272	21.02861709
2273	21.02854214
2274	21.0284743
2275	21.02840203
2276	21.02833907
2277	21.0282582
2278	21.02818496
2279	21.02812509
2280	21.02806565
2281	21.02800695
2282	21.02794684
2283	21.02788022
2284	21.027817
2285	21.02775378
2286	21.02768751
2287	21.02761941
2288	21.02754276
2289	21.02749174
2290	21.02742256
2291	21.02733676
2292	21.02726801
2293	21.02719696
2294	21.02713772
2295	21.02707128
2296	21.02701854
2297	21.02694835
2298	21.02690225
2299	21.02683225
2300	21.0267905
2301	21.02672309
2302	21.0266404
2303	21.02657917
2304	21.02651174
2305	21.02646011
2306	21.02638672
2307	21.02631619
2308	21.02625665
2309	21.02618745
2310	21.02612954
2311	21.02606336
2312	21.02600551
2313	21.02596346
2314	21.02590998
2315	21.0258263
2316	21.02576354
2317	21.02569791
2318	21.02562671
2319	21.02554602
2320	21.02548657
2321	21.02542085
2322	21.02536735
2323	21.02532571
2324	21.02527308
2325	21.02520129
2326	21.02511753
2327	21.02508167
2328	21.02503458
2329	21.02496841
2330	21.02491846
2331	21.02483811
2332	21.02477652
2333	21.02471074
2334	21.02465266
2335	21.024594
2336	21.02452014
2337	21.02443555
2338	21.02436454
2339	21.02430712
2340	21.02423771
2341	21.0241693
2342	21.02411632
2343	21.02404908
2344	21.02400014
2345	21.02394534
2346	21.02388253
2347	21.02382181
2348	21.02375235
2349	21.02368467
2350	21.02360739
2351	21.02354614
2352	21.02348
2353	21.02343279
2354	21.02337612
2355	21.02329848
2356	21.02323893
2357	21.02317657
2358	21.0231241
2359	21.0230469
2360	21.02299272
2361	21.02292734
2362	21.02286778
2363	21.02281766
2364	21.02275649
2365	21.02268101
2366	21.022631
2367	21.02259437
2368	21.02251953
2369	21.02246925
2370	21.02240338
2371	21.02233402
2372	21.02226466
2373	21.02219767
2374	21.02213005
2375	21.02206155
2376	21.02200663
2377	21.02196911
2378	21.02190915
2379	21.02185365
2380	21.02178019
2381	21.02171816
2382	21.02166149
2383	21.02160236
2384	21.02154235
2385	21.02148072
2386	21.02142441
2387	21.02136977
2388	21.02131164
2389	21.02123838
2390	21.02117723
2391	21.02112571
2392	21.02104774
2393	21.02098788
2394	21.02091759
2395	21.02085022
2396	21.02079429
2397	21.02073135
2398	21.02066961
2399	21.02058994
2400	21.02052286
2401	21.0204528
2402	21.02039542
2403	21.02033477
2404	21.02027142
2405	21.02021037
2406	21.02015229
2407	21.02007493
2408	21.02001994
2409	21.01996548
2410	21.01991124
2411	21.01984046
2412	21.01977142
2413	21.01968914
2414	21.01963111
2415	21.01957085
2416	21.01950783
2417	21.01944989
2418	21.01938188
2419	21.01931687
2420	21.01924907
2421	21.01918799
2422	21.0191333
2423	21.01906426
2424	21.01902088
2425	21.01894963
2426	21.01889056
2427	21.01883724
2428	21.01877324
2429	21.01871111
2430	21.01865041
2431	21.01860731
2432	21.01854459
2433	21.01847475
2434	21.01841042
2435	21.01834836
2436	21.01825739
2437	21.01818575
2438	21.01813768
2439	21.01808159
2440	21.01801432
2441	21.01795181
2442	21.01787893
2443	21.01781913
2444	21.01777745
2445	21.01770255
2446	21.0176429
2447	21.01756472
2448	21.01750268
2449	21.01745373
2450	21.01738205
2451	21.01732587
2452	21.01727376
2453	21.0172062
2454	21.01715034
2455	21.0170865
2456	21.01700129
2457	21.01692428
2458	21.0168529
2459	21.01678649
2460	21.01673112
2461	21.01668099
2462	21.01662814
2463	21.01656765
2464	21.0165099
2465	21.01645111
2466	21.01637709
2467	21.0163167
2468	21.01626467
2469	21.01620406
2470	21.01614154
2471	21.01605132
2472	21.01597178
2473	21.01591913
2474	21.01586023
2475	21.01579786
2476	21.01573302
2477	21.01566301
2478	21.01560189
2479	21.01553701
2480	21.01546623
2481	21.01542093
2482	21.01536381
2483	21.01530595
2484	21.01523741
2485	21.01518341
2486	21.01512318
2487	21.0150661
2488	21.01500186
2489	21.01496126
2490	21.01490547
2491	21.01483476
2492	21.01478018
2493	21.01472861
2494	21.01466721
2495	21.01461255
2496	21.01456706
2497	21.01450845
2498	21.01444256
2499	21.01439088
2500	21.01431942
2501	21.01424732
2502	21.01417853
2503	21.01411037
2504	21.01404519
2505	21.01396726
2506	21.01389329
2507	21.01384032
2508	21.01378186
2509	21.01370907
2510	21.01364302
2511	21.01356558
2512	21.01350741
2513	21.0134537
2514	21.01340073
2515	21.01333274
2516	21.01327172
2517	21.01318973
2518	21.01313137
2519	21.01306221
2520	21.01298578
2521	21.01292749
2522	21.01287599
2523	21.01282335
2524	21.01275219
2525	21.0126668
2526	21.01259327
2527	21.01252427
2528	21.01247104
2529	21.01240594
2530	21.0123507
2531	21.01228636
2532	21.01223869
2533	21.01217262
2534	21.01212836
2535	21.01206463
2536	21.01199736
2537	21.01191687
2538	21.01186464
2539	21.01177245
2540	21.01169788
2541	21.01164388
2542	21.01157595
2543	21.01152192
2544	21.01146787
2545	21.01142049
2546	21.01136553
2547	21.01129979
2548	21.01123729
2549	21.01117876
2550	21.01112623
2551	21.01107337
2552	21.01099754
2553	21.01094698
2554	21.01089643
2555	21.01083997
2556	21.01078214
2557	21.0107213
2558	21.01066168
2559	21.01059259
2560	21.0105435
2561	21.01048954
2562	21.01043657
2563	21.01037419
2564	21.01032039
2565	21.0102607
2566	21.01020957
2567	21.01015634
2568	21.01009107
2569	21.01001416
2570	21.00996977
2571	21.00991034
2572	21.0098411
2573	21.00978369
2574	21.00972007
2575	21.00965608
2576	21.00960315
2577	21.00951741
2578	21.0094455
2579	21.00938043
2580	21.00932982
2581	21.00927404
2582	21.00921544
2583	21.00916932
2584	21.00912805
2585	21.00905718
2586	21.00896785
2587	21.00889726
2588	21.00882842
2589	21.00876113
2590	21.00868292
2591	21.0086394
2592	21.00854842
2593	21.00850566
2594	21.00844965
2595	21.00838869
2596	21.00834335
2597	21.00828033
2598	21.00822124
2599	21.00816486
2600	21.00810604
2601	21.00802852
2602	21.0079716
2603	21.00791694
2604	21.0078518
2605	21.00777583
2606	21.00770998
2607	21.00763901
2608	21.0075594
2609	21.00751643
2610	21.00743838
2611	21.00737572
2612	21.00729123
2613	21.00722025
2614	21.00717099
2615	21.00710344
2616	21.00704558
2617	21.00699233
2618	21.00693124
2619	21.00686172
2620	21.00679425
2621	21.00673093
2622	21.00667793
2623	21.00663641
2624	21.00658389
2625	21.00652351
2626	21.00645186
2627	21.00639796
2628	21.00633058
2629	21.00628233
2630	21.00622444
2631	21.006176
2632	21.0060908
2633	21.00603352
2634	21.00596493
2635	21.00591732
2636	21.00585626
2637	21.00579523
2638	21.00572634
2639	21.00566391
2640	21.00560631
2641	21.00554329
2642	21.00549107
2643	21.00542218
2644	21.00536343
2645	21.00528674
2646	21.00521124
2647	21.00516709
2648	21.00511841
2649	21.00504279
2650	21.00499535
2651	21.00493654
2652	21.00486821
2653	21.0048019
2654	21.00474753
2655	21.00469036
2656	21.0046242
2657	21.00458816
2658	21.00453214
2659	21.00444938
2660	21.00438923
2661	21.0043246
2662	21.00426559
2663	21.00421444
2664	21.00416226
2665	21.00409496
2666	21.0040264
2667	21.00395561
2668	21.00391288
2669	21.00385691
2670	21.00377643
2671	21.00373015
2672	21.00365985
2673	21.00359811
2674	21.00354283
2675	21.00347489
2676	21.00342306
2677	21.0033549
2678	21.00327638
2679	21.00319249
2680	21.00312068
2681	21.0030514
2682	21.00299698
2683	21.00294192
2684	21.00286134
2685	21.00278829
2686	21.00270332
2687	21.00265191
2688	21.00259819
2689	21.00254992
2690	21.0024935
2691	21.00243887
2692	21.0023674
2693	21.00231153
2694	21.00223304
2695	21.00218434
2696	21.00212359
2697	21.00204801
2698	21.00198837
2699	21.00192436
2700	21.00186265
2701	21.00180349
2702	21.00173789
2703	21.00166501
2704	21.00160657
2705	21.00155474
2706	21.00148861
2707	21.00141785
2708	21.00136084
2709	21.00130081
2710	21.00123048
2711	21.0011665
2712	21.00110367
2713	21.00103758
2714	21.00097065
2715	21.00089561
2716	21.00083091
2717	21.00078178
2718	21.00073166
2719	21.0006759
2720	21.00061399
2721	21.00057146
2722	21.00051885
2723	21.00046835
2724	21.00039888
2725	21.00033112
2726	21.00027105
2727	21.00019794
2728	21.00015884
2729	21.00007842
2730	21.00000466
2731	20.99993057
2732	20.99987748
2733	20.9998321
2734	20.99975813
2735	20.99969842
2736	20.99963463
2737	20.99957888
2738	20.99949588
2739	20.99943141
2740	20.99938232
2741	20.99932074
2742	20.99926245
2743	20.99919724
2744	20.99912481
2745	20.99907338
2746	20.9990147
2747	20.99895513
2748	20.99889213
2749	20.99883051
2750	20.99878077
2751	20.9987263
2752	20.99866806
2753	20.99859877
2754	20.99854041
2755	20.99849448
2756	20.99842311
2757	20.99837227
2758	20.99832437
2759	20.998254
2760	20.99819465
2761	20.99812674
2762	20.99805507
2763	20.99799309
2764	20.99793249
2765	20.99788194
2766	20.99782459
2767	20.99776131
2768	20.99769469
2769	20.99762929
2770	20.99756828
2771	20.99752062
2772	20.99746867
2773	20.99739186
2774	20.99733137
2775	20.99727045
2776	20.99719368
2777	20.99711711
2778	20.9970546
2779	20.99699219
2780	20.99691506
2781	20.99686879
2782	20.99681972
2783	20.99677691
2784	20.99670597
2785	20.99662669
2786	20.99656288
2787	20.99649487
2788	20.99642317
2789	20.99637307
2790	20.99632452
2791	20.99624582
2792	20.99618964
2793	20.9961296
2794	20.99608404
2795	20.99600909
2796	20.99593735
2797	20.99588147
2798	20.99581316
2799	20.99575374
2800	20.99568804
2801	20.99561745
2802	20.99556375
2803	20.99551662
2804	20.99546091
2805	20.99540089
2806	20.99534481
2807	20.9952719
2808	20.99521702
2809	20.99517289
2810	20.99512553
2811	20.99505815
2812	20.99499261
2813	20.99493111
2814	20.99488158
2815	20.99481286
2816	20.99474008
2817	20.99465156
2818	20.99457693
2819	20.9945008
2820	20.99443651
2821	20.99436973
2822	20.99429797
2823	20.99424973
2824	20.9941905
2825	20.99412003
2826	20.99403535
2827	20.99397386
2828	20.99391602
2829	20.99386101
2830	20.9938052
2831	20.99375754
2832	20.99370032
2833	20.99363431
2834	20.99357079
2835	20.99350749
2836	20.99346432
2837	20.99340327
2838	20.99333634
2839	20.99327393
2840	20.99320994
2841	20.99317109
2842	20.99310805
2843	20.99304493
2844	20.99298056
2845	20.99290431
2846	20.99283884
2847	20.99279858
2848	20.99273419
2849	20.99269065
2850	20.99263098
2851	20.99258139
2852	20.99252585
2853	20.99246505
2854	20.9924124
2855	20.99234127
2856	20.99226449
2857	20.99219116
2858	20.99214383
2859	20.99207879
2860	20.9920109
2861	20.99195572
2862	20.99188857
2863	20.99181992
2864	20.99173478
2865	20.99166852
2866	20.99160854
2867	20.9915331
2868	20.9914778
2869	20.99141456
2870	20.99136085
2871	20.99130494
2872	20.99124434
2873	20.991174
2874	20.99112442
2875	20.99108009
2876	20.99102244
2877	20.99098081
2878	20.99092398
2879	20.99086608
2880	20.99081057
2881	20.99073884
2882	20.99068934
2883	20.99063267
2884	20.99055963
2885	20.99049514
2886	20.99043233
2887	20.99036839
2888	20.99031891
2889	20.99026634
2890	20.99021895
2891	20.99017088
2892	20.99010936
2893	20.990054
2894	20.98996167
2895	20.98991701
2896	20.98986128
2897	20.98980406
2898	20.98974107
2899	20.98969054
2900	20.98963924
2901	20.98957814
2902	20.98950723
2903	20.98945147
2904	20.98940737
2905	20.98935524
2906	20.98929701
2907	20.98925265
2908	20.9892021
2909	20.98914703
2910	20.98908552
2911	20.98902036
2912	20.98896658
2913	20.98890131
2914	20.98884073
2915	20.9887838
2916	20.98871937
2917	20.98867704
2918	20.98862024
2919	20.98856616
2920	20.98849775
2921	20.98842838
2922	20.98838114
2923	20.98833803
2924	20.98827319
2925	20.98823397
2926	20.98816272
2927	20.98810165
2928	20.98804019
2929	20.98798492
2930	20.98792013
2931	20.98786035
2932	20.98780522
2933	20.98773578
2934	20.98767088
2935	20.98761779
2936	20.98756778
2937	20.98750192
2938	20.98745401
2939	20.98738989
2940	20.98732134
2941	20.98726461
2942	20.98720278
2943	20.98712365
2944	20.98706856
2945	20.9870046
2946	20.98694494
2947	20.98687161
2948	20.98681522
2949	20.98677454
2950	20.98671123
2951	20.98665259
2952	20.9865939
2953	20.98653338
2954	20.9864669
2955	20.98640406
2956	20.98635193
2957	20.98630675
2958	20.98624679
2959	20.98616967
2960	20.98610302
2961	20.98604178
2962	20.98598997
2963	20.98592951
2964	20.98587372
2965	20.98582139
2966	20.98576855
2967	20.98568759
2968	20.98561974
2969	20.98554974
2970	20.98548418
2971	20.98540586
2972	20.98534743
2973	20.98529666
2974	20.98523079
2975	20.98516602
2976	20.98510844
2977	20.98504605
2978	20.98499517
2979	20.98493193
2980	20.98486935
2981	20.98479354
2982	20.98473386
2983	20.9846524
2984	20.98460172
2985	20.98455261
2986	20.9844787
2987	20.98441589
2988	20.9843771
2989	20.98431464
2990	20.98425102
2991	20.98418623
2992	20.98412567
2993	20.98406625
2994	20.98400508
2995	20.9839556
2996	20.98391214
2997	20.98384368
2998	20.98377733
2999	20.98372316
